
РҚАО-ның ескертпесі. Құжаттың мәтінінде түпнұсқаның пунктуациясы мен орфографиясы сақталған.

Қазақстан Республикасының 2008 жылғы 4 желтоқсандағы Бюджет кодексінің 109 бабына , «Қазақстан Республикасындағы жергілікті мемлекеттік басқару және өзін-өзі басқару туралы» Қазақстан Республикасының 2001 жылғы 23 қаңтардағы Заңының 6 бабына және «2013-2015 жылдарға арналған облыстық бюджет туралы» Жамбыл облыстық мәслихатының 2012 жылдың 7 желтоқсандағы № 10-3 шешіміне өзгерістер енгізу туралы» Жамбыл облыстық мәслихатының 2013 жылғы 27 наурыздағы № 11-6 шешіміне (Нормативтік құқықтық актілерді мемлекеттік тіркеу тізілімінде № 1905 болып тіркелген)  сәйкес Т.Рысқұлов аудандық мәслихат ШЕШІМ ЕТЕДІ: 1. «2013-2015 жылдарға арналған аудандық бюджет туралы» Т. Рысқұлов аудандық мәслихатының 2012 жылдың 21 желтоқсандағы № 9-5 шешіміне (Нормативтік құқықтық актілерді мемлекеттік тіркеу тізілімінде № 1868 болып тіркелген, 2013 жылдың 9 қаңтардағы № 3-4 және 11 қаңтардағы 5-6 «Құлан таңы» газетінде жарияланған») келесі өзгерістер енгізілсін: 1 тармақта : 1) тармақшада : «6 753 745» сандары «6 220 062» сандарымен ауыстырылсын; «1 976 000» сандары «1 950 282» сандарымен ауыстырылсын; «2 300» сандары «23 251» сандарымен ауыстырылсын; «1 878» сандары «6 645» сандарымен ауыстырылсын;

«4 773 567» сандары «4 239 884» сандарымен ауыстырылсын; 2) тармақшада : «6 720 405» сандары «6 333 314» сандарымен ауыстырылсын; 5) тармақшада : «-46 556» сандары «-193 148» сандарымен ауыстырылсын; 6) тармақшада : «46 556» сандары «193 148» сандарымен ауыстырылсын; «0» саны «146 592» сандарымен ауыстырылсын. 4 тармақта : «5 740» сандары «7 445» сандарымен ауыстырылсын. 2. Аталған шешімнің 1 , 4 , 7 қосымшалары осы шешімнің 1 , 2 , 3 қосымшаларына сәйкес жаңа редакцияда мазмұндалсын. 3. Осы шешім әділет органдарында мемлекеттік тіркелген күннен бастап күшіне енеді және 2013 жылдың 1 қаңтарынан қолданысқа енгізіледі. Аудандық мәслихат                          Аудандық мәслихат сессиясының төрағасы                       хатшысы А. Кораласбаев                             Б. Шамаев

Т.Рысқұлов аудандық мәслихаттың 2013 жылғы 12 сәуірдегі № 11-4 шешіміне 1 қосымша

Т.Рысқұлов аудандық мәслихаттың 2012 жылғы 21 желтоқсандағы № 9-5 шешіміне № 1 қосымша

2013 жылға арналған бюджет

(мың теңге)


Санаты	|		|	Кірістер атауы	|	Сомасы
	|	Сыныбы
	|		|		|	Ішкі сыныбы
1	|	2	|	3	|	4	|	5
	|		|		|	I. КІРІСТЕР	|	6 220 062
1	|		|		|	Салықтық түсімдер	|	1 950 282
	|	01	|		|	Табыс салығы	|	209 688
	|		|	2	|	Жеке табыс салығы	|	209 688
	|	03	|		|	Әлеуметтік салық	|	151 000
	|		|	1	|	Әлеуметтік салық	|	151 000
	|	04	|		|	Меншікке салынатын салықтар	|	1 572 273
	|		|	1	|	Мүлікке салынатын салықтар	|	1 518 602
	|		|	3	|	Жер салығы	|	7 260
	|		|	4	|	Көлік құралдарына салынатын салық	|	42 500
	|		|	5	|	Бірыңғай жер салығы	|	3 911
	|	05	|		|	Тауарларға, жұмыстарға және қызметтерге салынатын ішкі салықтар	|	11 845
	|		|	2	|	Акциздер	|	3 480
	|		|	3	|	Табиғи және басқа ресурстарды пайдаланғаны үшін түсетін түсімдер	|	1 850
	|		|	4	|	Кәсіпкерлік және кәсіби қызметті жүргізгені үшін алынатын алымдар	|	6 002
	|		|	5	|	Құмар ойын бизнеске салық	|	513
	|	08	|		|	Заңдық мәнді іс-әрекеттерді жасағаны және (немесе)  оған уәкілеттігі бар мемлекеттік органдар немесе лауазымды адамдар құжаттар бергені үшін алынатын міндетті төлемдер	|	5 476
	|		|	1	|	Мемлекеттік баж	|	5 476
2	|		|		|	Салықтық емес түсімдер	|	23 251
	|	01	|		|	Мемлекеттік меншіктен түсетін кірістер	|	1 100
	|		|	5	|	Мемлекет меншігіндегі мүлікті жалға беруден түсетін кірістер	|	1 100
	|	06	|		|	Басқа да салықтық емес түсімдер	|	22 151
	|		|	1	|	Басқа да салықтық емес түсімдер	|	22 151
3	|		|		|	Негізгі капиталды сатудан түсетін түсімдер	|	6 645
	|	01	|		|	Мемлекеттік мекемелерге бекітілген мемлекеттік мүлікті сату	|	2 152
	|		|	1	|	Мемлекеттік мекемелерге бекітілген мемлекеттік мүлікті сату	|	2 152
	|	03	|		|	Жерді және материалдық емес активтерді сату	|	4 493
	|		|	1	|	Жерді сату	|	3 878
	|		|	2	|	Материалдық емес активтерді сату	|	615
4	|		|		|	Трансферттер түсімі	|	4 239 884
	|	02	|		|	Мемлекеттік басқарудың жоғары тұрған органдарынан түсетін трансферттер	|	4 239 884
	|		|	2	|	Облыстық бюджеттен түсетін трансферттер	|	4 239 884





	|		|		|	Шығыстар атауы	|	Сомасы,мың теңге
	|	Бюджеттік бағдарламалардың әкімшіс
	|		|	Бағдарлама
1	|	2	|	3	|	4	|	5
	|		|		|	II.ШЫҒЫНДАР	|	6 333 314
01	|		|		|	Жалпы сипаттағы мемлекеттік қызметтер	|	362 575
	|	112	|		|	Аудан (облыстық маңызы бар қала) мәслихатының аппараты	|	14 218
	|		|	001	|	Аудан (облыстық маңызы бар қала) мәслихатының қызметін қамтамасыз ету жөніндегі қызметтер	|	13 435
	|		|	003	|	Мемлекеттік органның күрделі шығыстары	|	783
	|	122	|		|	Аудан (облыстық маңызы бар қала) әкімінің аппараты	|	87 887
	|		|	001	|	Аудан (облыстық маңызы бар қала) әкімінің қызметін қамтамасыз ету жөніндегі қызметтер	|	68 257
	|		|	002	|	Ақпараттық жүйелер құру	|	3 000
	|		|	003	|	Мемлекеттік органдардың күрделі шығыстары	|	16 630
	|	123	|		|	Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл (село), ауылдық (селолық) округ әкімінің аппараты	|	218 788
	|		|	001	|	Қаладағы ауданның, аудандық маңызы бар қаланың, кенттің, ауылдың (селоның), ауылдық (селолық) округтің әкімі аппаратының қызметін қамтамасыз ету жөніндегі қызметтер	|	183 673
	|		|	022	|	Мемлекеттік органдардың күрделі шығыстары	|	35 115
	|	452	|		|	Ауданның (облыстық маңызы бар қаланың) қаржы бөлімі	|	23 172
	|		|	001	|	Ауданның (облыстық маңызы бар қаланың) бюджетін орындау және ауданның (облыстық маңызы бар қаланың) коммуналдық меншігін басқару саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	17 041
	|		|	003	|	Салық салу мақсатында мүлікті бағалауды жүргізу	|	1 731
	|		|	010	|	Жекешелендіру, коммуналдық меншікті басқару,  жекешелендіруден кейінгі қызмет және осыған байланысты дауларды  реттеу	|	250
	|		|	011	|	Коммуналдық меншікке түскен мүлікті есепке алу, сақтау, бағалау және сату	|	200
	|		|	018	|	Мемлекеттік органның күрделі шығыстары	|	3 950
	|	453	|		|	Ауданның (облыстық маңызы бар қаланың) экономика және бюджеттік жоспарлау бөлімі	|	18 510
	|		|	001	|	Экономикалық саясатты, мемлекеттік жоспарлау жүйесін қалыптастыру және дамыту және ауданды (облыстық маңызы бар қаланы) басқару саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	14 774
	|		|	004	|	Мемлекеттік органның күрделі шығыстары	|	3 736
02	|		|		|	Қорғаныс	|	4 635
	|	122	|		|	Аудан (облыстық маңызы бар қала) әкімінің аппараты	|	4 635
	|		|	005	|	Жалпыға бірдей әскери міндетті атқару шеңберіндегі іс-шаралар	|	2 635
	|		|	006	|	Аудан (облыстық маңызы бар қала) ауқымындағы төтенше жағдайлардың алдын алу және оларды жою	|	500
	|		|	007	|	Аудандық (қалалық) ауқымдағы дала өрттерінің, сондай-ақ мемлекеттік өртке қарсы қызмет органдары құрылмаған елді мекендерде өрттердің алдын алу және оларды сөндіру жөніндегі іс-шаралар	|	1 500
03	|		|		|	Қоғамдық тәртіп, қауіпсіздік, құқықтық, сот, қылмыстық-атқару қызметі	|	5 000
	|	458	|		|	Ауданның (облыстық маңызы бар қаланың) тұрғын үй-коммуналдық шаруашылығы, жолаушылар көлігі және автомобиль жолдары бөлімі	|	5 000
	|		|	021	|	Елді мекендерде жол жүрісі қауіпсіздігін қамтамасыз ету	|	5 000
04	|		|		|	Білім беру	|	3 941 139
	|	464	|		|	Ауданның (облыстық маңызы бар қаланың) білім бөлімі	|	430 787
	|		|	009	|	Мектепке дейінгі тәрбиелеу мен оқытуды қамтамасыз ету	|	289 165
	|		|	040	|	Мектепке дейінгі білім беру ұйымдарында мемлекеттік білім беру тапсырысын іске асыруға	|	141 622
	|	123	|		|	Қаладағы аудан, аудандық маңызы бар қала, кент, ауыл (село), ауылдық (селолық) округ әкімінің аппараты	|	12 331
	|		|	005	|	Ауылдық (селолық) жерлерде балаларды мектепке дейін тегін алып баруды және кері алып келуді ұйымдастыру	|	12 331
	|	464	|		|	Ауданның (облыстық маңызы бар қаланың) білім бөлімі	|	2 975 126
	|		|	003	|	Жалпы білім беру	|	2 848 861
	|		|	006	|	Балаларға  қосымша білім беру	|	126 265
	|	464	|		|	Ауданның (облыстық маңызы бар қаланың) білім бөлімі	|	258 728
	|		|	001	|	Жергіліктті деңгейде білім беру саласындағы мемлекеттік саясатты іске асыру жөніндегі қызметтер	|	8 525
	|		|	004	|	Ауданның (облыстық маңызы бар қаланың) мемлекеттік білім беру мекемелерінде білім беру жүйесін ақпараттандыру	|	22 225
	|		|	005	|	Ауданның (облыстык маңызы бар қаланың) мемлекеттік білім беру мекемелер үшін оқулықтар мен оқу-әдiстемелiк кешендерді сатып алу және жеткізу	|	41 804
	|		|	012	|	Мемлекеттік органның күрделі шығыстары	|	3 950
	|		|	015	|	Жетім баланы (жетім балаларды) және ата-аналарының қамқорынсыз қалған баланы (балаларды) күтіп-ұстауға асыраушыларына  ай сайынғы ақшалай қаражат төлемдері	|	14 952
	|		|	020	|	Үйде оқытылатын мүгедек балаларды жабдықпен, бағдарламалық қамтыммен қамтамасыз ету	|	3 200
	|		|	067	|	Ведомстволық бағыныстағы мемлекеттік мекемелерінің және ұйымдарының күрделі шығыстары	|	164 072
	|	466	|		|	Ауданның (облыстық маңызы бар қаланың) сәулет, қала құрылысы және құрылыс бөлімі	|	264 167
	|		|	037	|	Білім беру объектілерін салу және реконструкциялау	|	264 167
06	|		|		|	Әлеуметтік көмек және әлеуметтік қамсыздандыру	|	263 324
	|	451	|		|	Ауданның (облыстық маңызы бар қаланың) жұмыспен қамту және әлеуметтік бағдарламалар бөлімі	|	232 249
	|		|	002	|	Еңбекпен қамту бағдарламасы	|	37 308
	|		|	004	|	Ауылдық жерлерде тұратын денсаулық сақтау, білім беру, әлеуметтік қамтамасыз ету, мәдениет, спорт және ветеринар мамандарына отын сатып алуға Қазақстан Республикасының заңнамасына сәйкес әлеуметтік көмек көрсету	|	17 787
	|		|	005	|	Мемлекеттік атаулы әлеуметтік көмек	|	10 000
	|		|	006	|	Тұрғын үй көмегі	|	7 000
	|		|	007	|	Жергілікті өкілетті органдардың шешімі бойынша мұқтаж азаматтардың жекелеген топтарына әлеуметтік көмек	|	25 608
	|		|	010	|	Үйден тәрбиеленіп оқытылатын мүгедек балаларды материалдық қамтамасыз ету	|	5 000
